Order ID,Order Line Number,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Region,State,City,Product ID,Product Name,Category,Sub-Category,Sales Amount,Quantity,Unit Price,Gross Sales Amount,Discount,Discount Amount,Cost,Profit,Sales Channel,Sales Rep,Returned Flag
ORD-202504-02738,3,2025-04-16,2025-04-19,C0216,Union Retail Ltd.,Small Business,Brazil,Southeast,RJ,Rio de Janeiro,P014,WorkBench 160,Furniture,Desks,1479.27,2,770.38,1540.76,0.0399,61.49,1235.34,243.93,Retail Stores,Ana Costa,0
ORD-202504-02745,1,2025-04-16,2025-04-19,C0220,Karen Ribeiro,Consumer,Brazil,Midwest,MT,Cuiaba,P028,Folder Kit,Office Supplies,Filing,148.41,10,15.43,154.3,0.0381,5.89,91.48,56.93,Online,Gabriela Moura,0
ORD-202504-02745,2,2025-04-16,2025-04-19,C0220,Karen Ribeiro,Consumer,Brazil,Midwest,MT,Cuiaba,P002,ApexBook 15 Pro,Technology,Laptops,7248.1,4,1845.11,7380.44,0.0179,132.34,6230.43,1017.67,Online,Gabriela Moura,0
ORD-202504-02745,3,2025-04-16,2025-04-19,C0220,Karen Ribeiro,Consumer,Brazil,Midwest,MT,Cuiaba,P026,Shelf Labels,Office Supplies,Labels,64.05,7,9.32,65.24,0.0183,1.19,29.73,34.32,Online,Gabriela Moura,0
ORD-202504-02745,4,2025-04-16,2025-04-19,C0220,Karen Ribeiro,Consumer,Brazil,Midwest,MT,Cuiaba,P001,ApexBook 13,Technology,Laptops,5254.89,4,1400.67,5602.68,0.0621,347.79,4449.14,805.75,Online,Gabriela Moura,0
ORD-202504-02673,1,2025-04-17,2025-04-22,C0054,Patricia Carvalho,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P007,DockPro Station,Technology,Accessories,595.12,4,152.78,611.12,0.0262,16.0,361.27,233.85,Retail Stores,Larissa Araujo,0
ORD-202504-02673,2,2025-04-17,2025-04-22,C0054,Patricia Carvalho,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P020,Eco Paper Pack,Office Supplies,Paper,105.2,8,13.44,107.52,0.0216,2.32,84.89,20.31,Retail Stores,Larissa Araujo,0
ORD-202504-02690,1,2025-04-17,2025-04-22,C0225,Beatriz Araujo,Consumer,Brazil,Southeast,MG,Belo Horizonte,P027,Archive Box,Office Supplies,Filing,294.4,13,23.28,302.64,0.0272,8.24,163.64,130.76,Distributors,Bruno Almeida,0
ORD-202504-02690,2,2025-04-17,2025-04-22,C0225,Beatriz Araujo,Consumer,Brazil,Southeast,MG,Belo Horizonte,P019,Premium Paper Pack,Office Supplies,Paper,271.97,14,19.83,277.62,0.0203,5.65,189.0,82.97,Distributors,Bruno Almeida,0
ORD-202504-02700,1,2025-04-17,2025-04-18,C0126,Daniel Silva,Consumer,Brazil,Northeast,BA,Salvador,P023,Gel Pen Box,Office Supplies,Writing,124.53,11,11.62,127.82,0.0257,3.29,64.43,60.1,Direct Sales,Eduarda Lima,0
ORD-202504-02700,2,2025-04-17,2025-04-18,C0126,Daniel Silva,Consumer,Brazil,Northeast,BA,Salvador,P028,Folder Kit,Office Supplies,Filing,191.07,12,16.18,194.16,0.0159,3.09,107.07,84.0,Direct Sales,Eduarda Lima,0
ORD-202504-02700,3,2025-04-17,2025-04-18,C0126,Daniel Silva,Consumer,Brazil,Northeast,BA,Salvador,P012,TaskSeat Essential,Furniture,Chairs,1243.05,8,165.35,1322.8,0.0603,79.75,900.76,342.28,Direct Sales,Eduarda Lima,0
ORD-202504-02700,4,2025-04-17,2025-04-18,C0126,Daniel Silva,Consumer,Brazil,Northeast,BA,Salvador,P007,DockPro Station,Technology,Accessories,568.12,4,144.17,576.68,0.0148,8.56,367.7,200.42,Direct Sales,Eduarda Lima,0
ORD-202504-02709,1,2025-04-17,2025-04-23,C0195,Rafael Almeida,Consumer,Brazil,North,TO,Palmas,P006,InkFlow Compact,Technology,Printers,650.02,3,224.78,674.34,0.0361,24.32,635.56,14.46,Retail Stores,Joao Pires,0
ORD-202504-02716,1,2025-04-17,2025-04-24,C0060,Nova Office Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P006,InkFlow Compact,Technology,Printers,464.95,2,248.95,497.9,0.0662,32.95,383.55,81.39,Distributors,Larissa Araujo,0
ORD-202504-02716,2,2025-04-17,2025-04-24,C0060,Nova Office Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P018,Compact Side Table,Furniture,Tables,364.59,3,130.2,390.6,0.0666,26.01,294.38,70.21,Distributors,Larissa Araujo,0
ORD-202504-02716,3,2025-04-17,2025-04-24,C0060,Nova Office Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P021,Exec Binder Set,Office Supplies,Binders,436.04,15,29.99,449.85,0.0307,13.81,236.38,199.66,Distributors,Larissa Araujo,0
ORD-202504-02750,1,2025-04-17,2025-04-21,C0236,Capital Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P024,Marker Kit,Office Supplies,Writing,117.0,8,14.93,119.44,0.0204,2.44,60.57,56.43,Retail Stores,Daniel Rocha,0
ORD-202504-02750,2,2025-04-17,2025-04-21,C0236,Capital Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P023,Gel Pen Box,Office Supplies,Writing,115.29,9,13.08,117.72,0.0207,2.43,52.71,62.58,Retail Stores,Daniel Rocha,0
ORD-202504-02750,3,2025-04-17,2025-04-21,C0236,Capital Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P004,VisionView 27 QHD,Technology,Monitors,1876.2,4,486.49,1945.96,0.0358,69.76,1459.93,416.27,Retail Stores,Daniel Rocha,0
ORD-202504-02750,4,2025-04-17,2025-04-21,C0236,Capital Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P006,InkFlow Compact,Technology,Printers,458.62,2,229.31,458.62,0.0,0.0,378.2,80.42,Retail Stores,Daniel Rocha,0
ORD-202504-02821,1,2025-04-17,2025-04-20,C0069,Sofia Souza,Consumer,Brazil,Southeast,SP,Sao Paulo,P007,DockPro Station,Technology,Accessories,930.56,7,136.09,952.63,0.0232,22.07,651.99,278.57,Retail Stores,Ana Costa,0
ORD-202504-02821,2,2025-04-17,2025-04-20,C0069,Sofia Souza,Consumer,Brazil,Southeast,SP,Sao Paulo,P016,ModShelf Plus,Furniture,Storage,653.05,3,222.09,666.27,0.0198,13.22,438.8,214.25,Retail Stores,Ana Costa,0
ORD-202504-02821,3,2025-04-17,2025-04-20,C0069,Sofia Souza,Consumer,Brazil,Southeast,SP,Sao Paulo,P011,ErgoSeat Mesh,Furniture,Chairs,619.73,2,323.69,647.38,0.0427,27.65,357.52,262.22,Retail Stores,Ana Costa,0
ORD-202504-02821,4,2025-04-17,2025-04-20,C0069,Sofia Souza,Consumer,Brazil,Southeast,SP,Sao Paulo,P020,Eco Paper Pack,Office Supplies,Paper,145.84,10,15.02,150.2,0.029,4.36,104.79,41.05,Retail Stores,Ana Costa,0
ORD-202504-02840,1,2025-04-17,2025-04-24,C0018,Core Office Ltd.,Small Business,Brazil,South,PR,Curitiba,P019,Premium Paper Pack,Office Supplies,Paper,306.59,16,20.15,322.4,0.049,15.81,216.02,90.57,Distributors,Mateus Ribeiro,0
ORD-202504-02840,2,2025-04-17,2025-04-24,C0018,Core Office Ltd.,Small Business,Brazil,South,PR,Curitiba,P001,ApexBook 13,Technology,Laptops,7711.16,5,1566.92,7834.6,0.0158,123.44,5835.68,1875.48,Distributors,Mateus Ribeiro,0
ORD-202504-02685,1,2025-04-18,2025-04-21,C0163,Capital Commerce S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P010,FocusCam Pro,Technology,Accessories,700.63,7,100.98,706.86,0.0088,6.23,413.65,286.98,Retail Stores,Mateus Ribeiro,0
ORD-202504-02685,2,2025-04-18,2025-04-21,C0163,Capital Commerce S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P008,FlexMouse Wireless,Technology,Accessories,293.33,8,37.31,298.48,0.0172,5.15,169.91,123.42,Retail Stores,Mateus Ribeiro,0
ORD-202504-02685,3,2025-04-18,2025-04-21,C0163,Capital Commerce S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P003,VisionView 24,Technology,Monitors,2574.54,8,332.91,2663.28,0.0333,88.74,1924.65,649.89,Retail Stores,Mateus Ribeiro,0
ORD-202504-02703,1,2025-04-18,2025-04-20,C0074,Pioneer Retail S.A.,Enterprise,Brazil,Southeast,MG,Belo Horizonte,P016,ModShelf Plus,Furniture,Storage,233.36,1,237.55,237.55,0.0177,4.19,140.15,93.21,Retail Stores,Bruno Almeida,0
ORD-202504-02703,2,2025-04-18,2025-04-20,C0074,Pioneer Retail S.A.,Enterprise,Brazil,Southeast,MG,Belo Horizonte,P015,SteelStore Cabinet,Furniture,Storage,1404.9,4,358.05,1432.2,0.0191,27.3,904.69,500.21,Retail Stores,Bruno Almeida,0
ORD-202504-02703,3,2025-04-18,2025-04-20,C0074,Pioneer Retail S.A.,Enterprise,Brazil,Southeast,MG,Belo Horizonte,P001,ApexBook 13,Technology,Laptops,7339.21,5,1513.59,7567.95,0.0302,228.74,5849.78,1489.43,Retail Stores,Bruno Almeida,0
ORD-202504-02717,1,2025-04-18,2025-04-24,C0181,Core Business Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P024,Marker Kit,Office Supplies,Writing,228.32,16,14.95,239.2,0.0455,10.88,124.02,104.3,Distributors,Gabriela Moura,0
ORD-202504-02717,2,2025-04-18,2025-04-24,C0181,Core Business Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P010,FocusCam Pro,Technology,Accessories,1014.19,11,93.63,1029.93,0.0153,15.74,626.06,388.13,Distributors,Gabriela Moura,0
ORD-202504-02717,3,2025-04-18,2025-04-24,C0181,Core Business Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P019,Premium Paper Pack,Office Supplies,Paper,232.04,12,20.13,241.56,0.0394,9.52,167.45,64.58,Distributors,Gabriela Moura,0
ORD-202504-02749,1,2025-04-18,2025-04-20,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P018,Compact Side Table,Furniture,Tables,476.31,4,125.37,501.48,0.0502,25.17,380.17,96.14,Online,Larissa Araujo,1
ORD-202504-02749,2,2025-04-18,2025-04-20,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P022,Economy Binder Set,Office Supplies,Binders,196.41,11,18.25,200.75,0.0216,4.34,111.74,84.68,Online,Larissa Araujo,0
ORD-202504-02749,3,2025-04-18,2025-04-20,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P005,LaserJet Office X1,Technology,Printers,769.32,2,404.27,808.54,0.0485,39.22,650.69,118.63,Online,Larissa Araujo,0
ORD-202504-02749,4,2025-04-18,2025-04-20,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P009,TypeEdge Keyboard,Technology,Accessories,288.0,4,74.59,298.36,0.0347,10.36,158.38,129.62,Online,Larissa Araujo,0
ORD-202504-02787,1,2025-04-18,2025-04-21,C0186,Vanessa Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P028,Folder Kit,Office Supplies,Filing,46.23,3,15.92,47.76,0.032,1.53,27.78,18.45,Retail Stores,Henrique Souza,0
ORD-202504-02787,2,2025-04-18,2025-04-21,C0186,Vanessa Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P003,VisionView 24,Technology,Monitors,1346.65,4,338.65,1354.6,0.0059,7.95,953.8,392.85,Retail Stores,Henrique Souza,0
ORD-202504-02787,3,2025-04-18,2025-04-21,C0186,Vanessa Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P027,Archive Box,Office Supplies,Filing,162.8,8,20.99,167.92,0.0305,5.12,105.01,57.79,Retail Stores,Henrique Souza,0
ORD-202504-02696,1,2025-04-19,2025-04-23,C0173,Capital Business S.A.,Enterprise,Brazil,Southeast,MG,Belo Horizonte,P026,Shelf Labels,Office Supplies,Labels,114.82,13,9.04,117.52,0.023,2.7,50.35,64.47,Direct Sales,Bruno Almeida,0
ORD-202504-02696,2,2025-04-19,2025-04-23,C0173,Capital Business S.A.,Enterprise,Brazil,Southeast,MG,Belo Horizonte,P005,LaserJet Office X1,Technology,Printers,2316.54,6,405.56,2433.36,0.048,116.82,1938.86,377.68,Direct Sales,Bruno Almeida,0
ORD-202504-02721,1,2025-04-19,2025-04-24,C0003,BlueWave Office Ltd.,Small Business,Brazil,Southeast,MG,Belo Horizonte,P015,SteelStore Cabinet,Furniture,Storage,702.76,2,359.66,719.32,0.023,16.56,480.59,222.17,Retail Stores,Bruno Almeida,0
ORD-202504-02721,2,2025-04-19,2025-04-24,C0003,BlueWave Office Ltd.,Small Business,Brazil,Southeast,MG,Belo Horizonte,P013,LiftDesk 120,Furniture,Desks,637.91,1,653.86,653.86,0.0244,15.95,461.81,176.09,Retail Stores,Bruno Almeida,0
ORD-202504-02721,3,2025-04-19,2025-04-24,C0003,BlueWave Office Ltd.,Small Business,Brazil,Southeast,MG,Belo Horizonte,P018,Compact Side Table,Furniture,Tables,496.43,4,130.27,521.08,0.0473,24.65,378.1,118.33,Retail Stores,Bruno Almeida,0
ORD-202504-02753,1,2025-04-19,2025-04-22,C0020,Giovana Costa,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P019,Premium Paper Pack,Office Supplies,Paper,214.63,11,20.08,220.88,0.0283,6.25,148.43,66.21,Retail Stores,Ana Costa,0
ORD-202504-02772,1,2025-04-19,2025-04-21,C0249,Aurora Markets Ltd.,Small Business,Brazil,South,RS,Porto Alegre,P022,Economy Binder Set,Office Supplies,Binders,106.65,6,18.31,109.86,0.0293,3.21,58.73,47.92,Online,Daniel Rocha,0
ORD-202504-02772,2,2025-04-19,2025-04-21,C0249,Aurora Markets Ltd.,Small Business,Brazil,South,RS,Porto Alegre,P014,WorkBench 160,Furniture,Desks,2294.48,3,788.18,2364.54,0.0296,70.06,1836.0,458.48,Online,Daniel Rocha,0
ORD-202504-02788,1,2025-04-19,2025-04-22,C0065,Alice Gomes,Consumer,Brazil,North,PA,Belem,P024,Marker Kit,Office Supplies,Writing,147.08,9,16.55,148.95,0.0125,1.87,72.62,74.46,Retail Stores,Joao Pires,0
ORD-202504-02788,2,2025-04-19,2025-04-22,C0065,Alice Gomes,Consumer,Brazil,North,PA,Belem,P003,VisionView 24,Technology,Monitors,679.42,2,344.26,688.52,0.0132,9.1,476.24,203.19,Retail Stores,Joao Pires,0
ORD-202504-02788,3,2025-04-19,2025-04-22,C0065,Alice Gomes,Consumer,Brazil,North,PA,Belem,P016,ModShelf Plus,Furniture,Storage,1121.32,5,226.03,1130.15,0.0078,8.83,740.16,381.16,Retail Stores,Joao Pires,0
ORD-202504-02802,1,2025-04-19,2025-04-23,C0058,BlueWave Office Ltd.,Small Business,Brazil,North,AM,Manaus,P020,Eco Paper Pack,Office Supplies,Paper,142.4,10,14.24,142.4,0.0,0.0,102.47,39.93,Retail Stores,Joao Pires,0
ORD-202504-02802,2,2025-04-19,2025-04-23,C0058,BlueWave Office Ltd.,Small Business,Brazil,North,AM,Manaus,P025,Shipping Labels,Office Supplies,Labels,71.84,6,12.06,72.36,0.0072,0.52,31.3,40.54,Retail Stores,Joao Pires,0
ORD-202504-02802,3,2025-04-19,2025-04-23,C0058,BlueWave Office Ltd.,Small Business,Brazil,North,AM,Manaus,P021,Exec Binder Set,Office Supplies,Binders,121.34,4,30.83,123.32,0.016,1.98,66.16,55.18,Retail Stores,Joao Pires,0
ORD-202504-02843,1,2025-04-19,2025-04-23,C0197,Karen Rocha,Consumer,Brazil,North,AM,Manaus,P007,DockPro Station,Technology,Accessories,756.13,5,153.74,768.7,0.0164,12.57,462.68,293.45,Retail Stores,Isabela Duarte,0
ORD-202504-02843,2,2025-04-19,2025-04-23,C0197,Karen Rocha,Consumer,Brazil,North,AM,Manaus,P026,Shelf Labels,Office Supplies,Labels,70.69,9,7.91,71.19,0.007,0.5,37.43,33.27,Retail Stores,Isabela Duarte,0
ORD-202504-02686,1,2025-04-20,2025-04-24,C0224,Nova Trading S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P015,SteelStore Cabinet,Furniture,Storage,619.44,2,315.6,631.2,0.0186,11.76,483.39,136.05,Direct Sales,Eduarda Lima,0
ORD-202504-02699,1,2025-04-20,2025-04-23,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P024,Marker Kit,Office Supplies,Writing,95.15,6,16.3,97.8,0.0271,2.65,42.42,52.73,Retail Stores,Bruno Almeida,0
ORD-202504-02699,2,2025-04-20,2025-04-23,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P005,LaserJet Office X1,Technology,Printers,394.55,1,415.26,415.26,0.0499,20.71,337.75,56.8,Retail Stores,Bruno Almeida,0
ORD-202504-02725,1,2025-04-20,2025-04-24,C0055,Eduardo Silva,Consumer,Brazil,North,TO,Palmas,P009,TypeEdge Keyboard,Technology,Accessories,211.26,3,72.95,218.85,0.0347,7.59,126.92,84.34,Online,Joao Pires,0
ORD-202504-02741,1,2025-04-20,2025-04-24,C0002,Patricia Carvalho,Consumer,Brazil,North,TO,Palmas,P017,Forum Meeting Table,Furniture,Tables,836.07,1,902.53,902.53,0.0736,66.46,795.1,40.97,Online,Isabela Duarte,0
ORD-202504-02741,2,2025-04-20,2025-04-24,C0002,Patricia Carvalho,Consumer,Brazil,North,TO,Palmas,P014,WorkBench 160,Furniture,Desks,1682.44,2,866.02,1732.04,0.0286,49.6,1223.68,458.76,Online,Isabela Duarte,0
ORD-202504-02741,3,2025-04-20,2025-04-24,C0002,Patricia Carvalho,Consumer,Brazil,North,TO,Palmas,P021,Exec Binder Set,Office Supplies,Binders,129.7,5,26.68,133.4,0.0278,3.7,81.43,48.27,Online,Isabela Duarte,0
ORD-202504-02751,1,2025-04-20,2025-04-24,C0084,Sterling Services S.A.,Enterprise,Brazil,North,AM,Manaus,P012,TaskSeat Essential,Furniture,Chairs,386.78,2,193.39,386.78,0.0,0.0,226.6,160.18,Direct Sales,Joao Pires,0
ORD-202504-02777,1,2025-04-20,2025-04-23,C0200,Fernanda Carvalho,Consumer,Brazil,South,SC,Florianopolis,P009,TypeEdge Keyboard,Technology,Accessories,440.87,6,75.28,451.68,0.0239,10.81,250.59,190.28,Direct Sales,Carla Nogueira,0
ORD-202504-02777,2,2025-04-20,2025-04-23,C0200,Fernanda Carvalho,Consumer,Brazil,South,SC,Florianopolis,P006,InkFlow Compact,Technology,Printers,433.67,2,227.44,454.88,0.0466,21.21,386.1,47.57,Direct Sales,Carla Nogueira,0
ORD-202504-02778,1,2025-04-20,2025-04-23,C0236,Capital Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P006,InkFlow Compact,Technology,Printers,460.74,2,243.65,487.3,0.0545,26.56,383.19,77.55,Online,Mateus Ribeiro,0
ORD-202504-02794,1,2025-04-20,2025-04-24,C0052,Atlas Logistics Ltd.,Small Business,Brazil,Midwest,MT,Cuiaba,P015,SteelStore Cabinet,Furniture,Storage,360.19,1,363.9,363.9,0.0102,3.71,234.85,125.34,Retail Stores,Gabriela Moura,0
ORD-202504-02794,2,2025-04-20,2025-04-24,C0052,Atlas Logistics Ltd.,Small Business,Brazil,Midwest,MT,Cuiaba,P027,Archive Box,Office Supplies,Filing,166.09,8,21.07,168.56,0.0146,2.47,110.21,55.88,Retail Stores,Gabriela Moura,0
ORD-202504-02830,1,2025-04-20,2025-04-22,C0224,Nova Trading S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P020,Eco Paper Pack,Office Supplies,Paper,153.82,11,14.32,157.52,0.0235,3.7,107.12,46.7,Direct Sales,Eduarda Lima,0
ORD-202504-02677,1,2025-04-21,2025-04-24,C0055,Eduardo Silva,Consumer,Brazil,North,TO,Palmas,P024,Marker Kit,Office Supplies,Writing,158.26,10,16.02,160.2,0.0121,1.94,75.63,82.63,Retail Stores,Joao Pires,0
ORD-202504-02677,2,2025-04-21,2025-04-24,C0055,Eduardo Silva,Consumer,Brazil,North,TO,Palmas,P021,Exec Binder Set,Office Supplies,Binders,142.19,5,28.76,143.8,0.0112,1.61,84.05,58.14,Retail Stores,Joao Pires,0
ORD-202504-02677,3,2025-04-21,2025-04-24,C0055,Eduardo Silva,Consumer,Brazil,North,TO,Palmas,P027,Archive Box,Office Supplies,Filing,86.36,4,21.59,86.36,0.0001,0.0,51.57,34.79,Retail Stores,Joao Pires,0
ORD-202504-02769,1,2025-04-21,2025-04-22,C0234,Atlas Retail Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P024,Marker Kit,Office Supplies,Writing,139.3,10,14.23,142.3,0.0211,3.0,77.35,61.95,Retail Stores,Gabriela Moura,0
ORD-202504-02769,2,2025-04-21,2025-04-22,C0234,Atlas Retail Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P013,LiftDesk 120,Furniture,Desks,589.51,1,620.54,620.54,0.05,31.03,450.07,139.44,Retail Stores,Gabriela Moura,0
ORD-202504-02666,1,2025-04-22,2025-04-23,C0164,Pioneer Services S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P020,Eco Paper Pack,Office Supplies,Paper,216.61,15,14.74,221.1,0.0203,4.49,146.44,70.17,Online,Daniel Rocha,0
ORD-202504-02666,2,2025-04-22,2025-04-23,C0164,Pioneer Services S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P008,FlexMouse Wireless,Technology,Accessories,195.97,5,39.8,199.0,0.0152,3.03,101.75,94.21,Online,Daniel Rocha,0
ORD-202504-02701,1,2025-04-22,2025-04-24,C0202,Golden Logistics Ltd.,Small Business,Brazil,Midwest,MT,Cuiaba,P022,Economy Binder Set,Office Supplies,Binders,184.3,10,19.01,190.1,0.0305,5.8,96.47,87.83,Online,Henrique Souza,0
ORD-202504-02701,2,2025-04-22,2025-04-24,C0202,Golden Logistics Ltd.,Small Business,Brazil,Midwest,MT,Cuiaba,P018,Compact Side Table,Furniture,Tables,344.4,3,118.21,354.63,0.0288,10.23,283.88,60.52,Online,Henrique Souza,0
ORD-202504-02701,3,2025-04-22,2025-04-24,C0202,Golden Logistics Ltd.,Small Business,Brazil,Midwest,MT,Cuiaba,P012,TaskSeat Essential,Furniture,Chairs,487.3,3,170.25,510.75,0.0459,23.45,348.02,139.28,Online,Henrique Souza,0
ORD-202504-02759,1,2025-04-22,2025-04-25,C0071,Harbor Distribution S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P022,Economy Binder Set,Office Supplies,Binders,215.73,13,16.94,220.22,0.0204,4.49,126.62,89.11,Direct Sales,Eduarda Lima,0
ORD-202504-02770,1,2025-04-22,2025-04-23,C0165,Union Solutions S.A.,Enterprise,Brazil,Southeast,RJ,Rio de Janeiro,P020,Eco Paper Pack,Office Supplies,Paper,157.36,11,14.76,162.36,0.0308,5.0,111.77,45.59,Direct Sales,Ana Costa,0
ORD-202504-02770,2,2025-04-22,2025-04-23,C0165,Union Solutions S.A.,Enterprise,Brazil,Southeast,RJ,Rio de Janeiro,P010,FocusCam Pro,Technology,Accessories,190.89,2,100.36,200.72,0.049,9.83,112.45,78.44,Direct Sales,Ana Costa,0
ORD-202504-02770,3,2025-04-22,2025-04-23,C0165,Union Solutions S.A.,Enterprise,Brazil,Southeast,RJ,Rio de Janeiro,P019,Premium Paper Pack,Office Supplies,Paper,277.81,14,20.42,285.88,0.0282,8.07,197.72,80.09,Direct Sales,Ana Costa,0
ORD-202504-02838,1,2025-04-22,2025-04-27,C0076,Caio Gomes,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P009,TypeEdge Keyboard,Technology,Accessories,707.99,9,80.23,722.07,0.0195,14.08,371.77,336.22,Retail Stores,Ana Costa,0
ORD-202504-02838,2,2025-04-22,2025-04-27,C0076,Caio Gomes,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P008,FlexMouse Wireless,Technology,Accessories,110.72,3,38.4,115.2,0.0389,4.48,66.28,44.44,Retail Stores,Ana Costa,0
ORD-202504-02663,1,2025-04-23,2025-04-28,C0132,Union Office S.A.,Enterprise,Brazil,Southeast,RJ,Rio de Janeiro,P005,LaserJet Office X1,Technology,Printers,829.55,2,439.23,878.46,0.0557,48.91,663.83,165.72,Retail Stores,Larissa Araujo,0
ORD-202504-02735,1,2025-04-23,2025-04-30,C0192,Summit Distribution S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P009,TypeEdge Keyboard,Technology,Accessories,603.27,9,70.95,638.55,0.0553,35.28,372.7,230.56,Distributors,Mateus Ribeiro,0
ORD-202504-02735,2,2025-04-23,2025-04-30,C0192,Summit Distribution S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P023,Gel Pen Box,Office Supplies,Writing,212.23,18,12.2,219.6,0.0336,7.37,107.72,104.51,Distributors,Mateus Ribeiro,0
ORD-202504-02740,1,2025-04-23,2025-04-26,C0043,Aurora Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P024,Marker Kit,Office Supplies,Writing,151.91,10,15.35,153.5,0.0103,1.59,74.0,77.91,Direct Sales,Daniel Rocha,0
ORD-202504-02740,2,2025-04-23,2025-04-26,C0043,Aurora Supply Ltd.,Small Business,Brazil,South,PR,Curitiba,P018,Compact Side Table,Furniture,Tables,251.31,2,126.64,253.28,0.0078,1.97,178.11,73.2,Direct Sales,Daniel Rocha,0
ORD-202504-02793,1,2025-04-23,2025-04-27,C0239,Karen Costa,Consumer,Brazil,Midwest,GO,Goiania,P009,TypeEdge Keyboard,Technology,Accessories,139.5,2,71.81,143.62,0.0287,4.12,85.45,54.06,Retail Stores,Henrique Souza,0
ORD-202504-02793,2,2025-04-23,2025-04-27,C0239,Karen Costa,Consumer,Brazil,Midwest,GO,Goiania,P008,FlexMouse Wireless,Technology,Accessories,365.4,10,37.16,371.6,0.0167,6.2,208.12,157.28,Retail Stores,Henrique Souza,0
ORD-202504-02793,3,2025-04-23,2025-04-27,C0239,Karen Costa,Consumer,Brazil,Midwest,GO,Goiania,P011,ErgoSeat Mesh,Furniture,Chairs,548.32,2,280.1,560.2,0.0212,11.88,407.51,140.81,Retail Stores,Henrique Souza,0
ORD-202504-02822,1,2025-04-23,2025-04-26,C0230,Pioneer Retail S.A.,Enterprise,Brazil,Southeast,RJ,Rio de Janeiro,P023,Gel Pen Box,Office Supplies,Writing,166.92,14,12.13,169.82,0.0171,2.9,79.01,87.91,Online,Ana Costa,0
ORD-202504-02822,2,2025-04-23,2025-04-26,C0230,Pioneer Retail S.A.,Enterprise,Brazil,Southeast,RJ,Rio de Janeiro,P026,Shelf Labels,Office Supplies,Labels,108.57,13,8.68,112.84,0.0378,4.27,53.36,55.21,Online,Ana Costa,0
ORD-202504-02824,1,2025-04-23,2025-04-24,C0085,Union Commerce Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P020,Eco Paper Pack,Office Supplies,Paper,136.75,10,13.78,137.8,0.0076,1.05,102.82,33.92,Direct Sales,Eduarda Lima,0
ORD-202504-02824,2,2025-04-23,2025-04-24,C0085,Union Commerce Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P005,LaserJet Office X1,Technology,Printers,772.1,2,386.97,773.94,0.0024,1.84,668.77,103.33,Direct Sales,Eduarda Lima,0
ORD-202504-02670,1,2025-04-24,2025-04-27,C0097,Daniel Araujo,Consumer,Brazil,North,TO,Palmas,P019,Premium Paper Pack,Office Supplies,Paper,175.82,9,20.1,180.9,0.0281,5.08,130.62,45.19,Online,Isabela Duarte,0
ORD-202504-02670,2,2025-04-24,2025-04-27,C0097,Daniel Araujo,Consumer,Brazil,North,TO,Palmas,P012,TaskSeat Essential,Furniture,Chairs,658.07,4,172.58,690.32,0.0467,32.25,467.96,190.11,Online,Isabela Duarte,0
